decoy,database,partner1,partner2,complex_type,dG_exp,affinity,classifier,cms,ddg_filter1,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,holes,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,sc,total_score
1x1x,pdbbind,A,D,dimeric,-9.92588412016331,5.3e-08,0,503.387634277344,-60.39652252197271,0.0,-1178.85620240836,33.2586819180345,96.6476143128029,200.735478441485,-396.202146785664,-71.7808909125225,-46.9508076422638,32.8054704262483,51.5789852975498,127.731228020942,850.418859281862,-57.9519135278219,-52.9172813505696,-28.47678032048,-66.2006820923392,0.57129943370819,50.0583580331613,-2.72570204734802,-60.39652252197271,-3.64374613761902,-60.39652252197271,-3.64374613761902,862.848083496094,1657.53930664063,794.691223144531,7,0.298354625701904,12,199,65,0.584391415119171,-2.53601956367493,0.650107443332672,-3.05439567565918,-106.903846740723,-1.93124735355377,-57.9374198913574,-60.3965240129742,457.375461444806,-1.45416145723749,-9.48494041105428,-476.165416139493,12.1620663418502,-51.280069187377,0.81577089886124,16.8003348720525,-35.081744,0.650107443332672,-542.414726945526
4jfe,skempi2,ABC,DE,multi,-6.14780132013928,3.11e-05,0,679.450256347656,-71.0534973144531,-4.26970249140837,-4539.68819053695,137.459979532156,446.095065310856,830.911928445349,-1417.39254088781,-280.97055701146,-227.444756232791,110.701536242629,200.065698316912,492.13036835183,3083.11610899532,-177.048321439247,-388.158226737304,-91.4148736897485,-126.674053865219,0.679397642612457,215.82572021163,-2.55307531356812,0.0,0.0,-71.0534973144531,-2.74104332923889,1595.20153808594,2592.2060546875,997.004699707031,13,0.153798773884773,8,828,90,0.613328993320465,-2.33252382278442,0.649876952171325,-2.61831879615784,-125.679298400879,-2.00590133666992,-84.2478561401367,-68.5949447089589,1625.24571007892,-7.92118863680894,-52.2937304955422,-1733.16649678241,63.1189533529805,-182.975292307379,8.45307604436034,135.761843854857,-233.414328,0.649876952171325,-2113.94627037629
3p92,pdbbind,A,E,dimeric,-11.2265896667021,5.9e-09,1,399.977081298828,-45.920623779296896,-8.58175576140395,-1663.88432337989,34.4003164114146,122.143097035739,220.019094050303,-391.382060891392,-88.4436329435767,-56.0730442021428,24.6681514103859,55.1596313303783,151.500670278102,1100.95828657691,-66.0189309004559,-118.36566451717,-23.9027840787531,-49.5839012498971,0.479175299406051,58.0187368770811,-2.77674245834351,-45.920623779296896,-3.41265606880188,-45.920623779296896,-3.41265606880188,762.493041992188,1345.59777832031,583.104736328125,7,0.236597388982772,10,281,64,0.791649281978607,-2.36702156066894,0.761722087860107,-2.36839389801025,-113.682914733887,-2.36290431022644,-37.806468963623,-40.2095285963098,583.797475413374,-2.66847861433198,-17.3102135030865,-632.548712345577,24.5550779188134,-79.7044962487887,0.93543429271614,33.4110333460348,8.636368,0.761722087860107,-780.264625695219
6ere,pdbbind,B,C,dimeric,-9.73618969381898,7.3e-08,0,444.689300537109,-57.4845581054688,0.0,-1207.76947852366,39.7367623053766,136.931481951235,207.002143417568,-442.195689959979,-73.0943010037027,-39.0144511016107,25.1861306446468,55.3254113976683,118.03503858257,978.73422549529,-58.7727336108271,-24.9690139572997,-40.4987571491962,-101.174486487295,0.507430911064147,28.8428029172175,-2.6782124042511,-57.4845581054688,-3.7625150680542,-57.4845581054688,-3.7625150680542,896.153381347656,1527.82263183594,631.669250488281,10,0.300335317850112,10,213,59,0.669057607650756,-3.12818241119385,0.666985809803009,-3.04669380187988,-88.354118347168,-3.20695471763611,-96.2086410522461,-57.4845568315991,488.291259630508,-1.9797659978677,-13.962177541947,-504.210448236291,21.261251870531,-50.649927922117904,1.86827502973591,23.8815986406723,-137.264394,0.666985809803009,-570.45924360877
2c7n,pdbbind,A,B,dimeric,-7.08565289107393,6.4e-06,0,481.756103515625,-58.7428436279297,0.0,-719.429524501244,25.2113270126748,77.5253314501945,136.80154230233,-251.680786862383,-44.8346562069678,-23.9798424871794,16.9747355893915,31.6835734168684,63.0908985953946,565.018908269085,-18.9371232357081,-31.4330480520178,-10.450151362761,-64.6074203879031,0.773802995681762,23.5858764222818,-2.35575127601623,-58.7428436279297,-3.6124267578125,-58.7428436279297,-3.6124267578125,984.825439453125,1626.13244628906,641.307006835938,8,0.143216520547866,6,128,49,0.748243689537048,-2.6929669380188,0.762504339218139,-2.11317133903503,-50.7161140441895,-3.24957084655762,-81.2392730712891,-58.7428425466102,282.17302557072,-1.1183188036584,-7.50627451838164,-295.200240564187,15.8935148254144,-25.9167053884448,1.56325614501294,2.11920187670268,-48.083274,0.762504339218139,-301.536174894766
6fub,pdbbind,B,A,dimeric,-10.2831501958913,2.9e-08,0,538.129333496094,-67.6849594116211,-1.53752944165725,-909.745708454374,22.6055376580955,99.5504416456351,135.704085864012,-312.067944464551,-55.3088415069876,-35.4007190119352,21.5265802020904,37.8942316992661,84.3032085774024,634.638087357473,-33.3371804873553,-67.1746682628521,-21.5568228395266,-41.8691544374661,0.411971569061279,22.8347682037753,-2.89333701133728,-67.6849594116211,-3.38105916976929,-67.6849594116211,-3.38105916976929,1098.44262695312,2001.88610839844,903.443481445312,5,0.268372476100921,15,174,69,0.685860872268676,-3.56148195266724,0.632584035396575,-3.6667830944061297,-135.670974731445,-3.43972730636597,-110.071273803711,-62.8301363772742,325.38098496246,-1.51774903872241,-9.43044420497406,-350.47088519396,14.1749062430193,-51.876664787032,2.86312929149449,21.539848489666,-35.162134,0.632584035396575,-503.440635937004
4k5b,pdbbind,D,A,dimeric,-12.5398697235565,6.43e-10,1,626.096374511719,-63.5676536560059,0.0,-1846.18772201279,35.8961797700716,112.910136512245,272.246029282928,-545.748965001136,-99.0480039214567,-70.8755768552356,44.1093683513759,70.5535300138451,198.426724047387,1280.23329201554,-41.1854418687106,-20.4169427781378,-29.5725782507521,-196.746545520157,-0.16553221642971,39.6596153972644,-2.7361159324646,-63.5676536560059,-2.852623462677,-63.5676536560059,-2.852623462677,1371.19445800781,2228.39282226562,857.198364257813,7,0.0930602774024,7,300,74,0.666760325431823,-2.83537673950195,0.671244859695434,-2.76559638977051,-105.092666625977,-2.90903353691101,-104.725212097168,-63.5676536951487,707.329552958499,-1.2996421346081,-9.55727655916126,-753.209884354518,19.8519889092817,-72.6379536314804,0.653579566999622,35.5815662285396,48.2001979999999,0.671244859695434,-820.834771834161
4a1s,pdbbind,B,E,dimeric,-11.3246544726318,5e-09,1,1173.52746582031,-127.274162292481,0.0,-2280.20684036852,50.9322398366082,166.518399348561,359.39137041861,-791.299831707073,-120.949153332686,-88.5992879047558,52.984416059603504,88.4829165869433,208.62277242135,1843.92687776336,-26.6280030592848,-13.1024109379442,-54.3411539676647,-306.458309062699,-0.071542546153068,45.7887289812289,-2.38044762611389,-127.274162292481,-3.29808330535889,-127.274162292481,-3.29808330535889,2293.28100585937,3859.0341796875,1565.75317382813,22,0.22844611108303,22,358,135,0.651078522205352,-2.34727931022644,0.720436573028564,-2.53752374649048,-271.515045166016,-1.62027406692505,-45.36767578125,-127.274158832622,965.198473857464,-2.11223642202256,-13.9650343864088,-1004.18802884349,28.9823858056068,-39.7313135192978,1.77840707143489,52.2936076874279,24.480718,0.720436573028564,-852.200289673651
1mcv,pdbbind,A,I,dimeric,-9.56169812794722,9.8e-08,0,576.426208496094,-61.5709114074707,-7.28018218579793,-1528.05885413365,36.7036746191876,108.239954282588,206.148025285632,-446.976031691081,-80.3989971002179,-74.6496118263611,35.1439667661426,55.6418924791189,171.035993877577,990.88923795682,-67.1250277785623,-114.663401391147,-17.3376660565229,-52.9287953027701,0.901317477226257,71.5028559205914,-2.87267470359802,-61.5709114074707,-3.30772590637207,-61.5709114074707,-3.30772590637207,1116.4912109375,1861.42724609375,744.936096191406,8,0.188996821641922,10,268,76,0.613917350769043,-2.713547706604,0.724849939346313,-2.89331603050232,-159.132369995117,-2.24272584915161,-47.0972442626953,-55.0789771551402,534.85799837747,-2.35170575595434,-16.9167555734662,-584.742428620316,7.52736769934224,-71.9940681669857,2.73832434887412,18.3091951577897,56.80819,0.724849939346313,-769.876848811695
4j2l,skempi2,A,CD,multi,-9.61726989989942,8.91e-08,0,770.087890625,-85.6105422973633,0.0,-877.164207297941,34.9645816870813,104.889537755562,153.059818695472,-232.607626435521,-61.0952012780977,-36.6010417933985,30.7795149260668,39.7371277576731,110.045788104117,534.73090493463,-16.7248705380505,-62.2968281138225,-8.89928953302322,-33.1039670261552,1.14927661418915,33.720496422348,-2.03321313858032,0.0,0.0,-85.6105422973633,-3.6288878917694096,1698.24389648437,2359.1396484375,660.895812988281,10,0.092895813286304,8,171,83,0.637941122055053,-2.83756446838379,0.701715230941772,-3.1156210899353,-177.590408325195,-2.22797870635986,-57.9274482727051,-79.8007344599405,292.53824582806,-1.3797146574183,-9.19470693545419,-317.305742259468,15.50521236623,-45.7507313268568,3.44497125462054,25.9515751904601,-24.9233,0.701715230941772,-347.679452272886
2f4m,pdbbind,A,B,dimeric,-9.80496070287676,6.5e-08,0,491.6015625,-58.2563171386719,-0.708959708174354,-2104.64927075452,84.5536010305353,212.680698058657,417.507425697691,-658.695970111331,-138.683857978266,-72.7750109136661,51.665739930003,100.31132817215,209.771590208005,1581.13514482926,-62.3669955401042,-59.2570489807432,-71.0535539664067,-174.479976883503,0.116594895720481,53.1246800712463,-1.99818527698517,-58.2563171386719,-3.33456969261169,-58.2563171386719,-3.33456969261169,1163.48596191406,1747.04162597656,583.5556640625,1,0.118612959980964,7,356,71,0.532215654850006,-2.68442153930664,0.663996696472168,-2.85765314102173,-100.017860412598,-2.51600170135498,-90.576057434082,-58.2563173999176,800.164236491978,-2.73015568493014,-20.410258695741,-842.7318766628,49.2419082036348,-51.9601800823115,2.79208119370221,98.5463068920953,-112.34557,0.663996696472168,-711.353945183544
1z7x,skempi2,W,X,dimeric,-18.4198462534371,3.14e-14,1,764.419677734375,-80.2637939453125,-5.79594699308194,-3470.28303653326,91.6148218446217,294.401187786266,455.049924797917,-1161.39859599435,-174.14299652436,-127.50450112625,69.8571542870892,116.910168569351,335.313809774794,2593.07182963503,-141.851444108667,-179.917262560744,-71.2061940575416,-216.464139724785,0.588560700416564,117.020022713983,-2.51395559310913,-80.2637939453125,-2.65059089660645,-80.2637939453125,-2.65059089660645,1381.46716308594,3028.14721679687,1646.68017578125,19,0.263489961624145,15,586,114,0.513103604316711,-2.43473362922668,0.652150154113769,-2.74217510223389,-180.983551025391,-2.01200151443481,-96.5760726928711,-80.2637957073659,1345.0667391207,-5.7554945733479,-38.902458871967,-1398.62733402425,59.0184719706556,-60.7887260795203,4.27930407692189,158.822910898421,-60.9662519999999,0.652150154113769,-1473.17803769637
4kjy,pdbbind,A,B,dimeric,-14.1664079943052,4.13e-11,1,584.964477539063,-52.6469917297363,-2.21926396216754,-1209.27888859295,36.0909754631356,125.160055454118,187.937750379431,-406.763905062575,-73.2311396285538,-65.3627292130116,35.9089693004695,48.9577409747388,124.836062362554,848.812896696799,-48.1998177897034,-108.270606401771,-29.236910490161,-24.0612148010199,1.19574987888336,81.1741167247157,-2.59921193122864,-52.6469917297363,-2.84765911102295,-52.6469917297363,-2.84765911102295,958.505432128906,1848.78137207031,890.27587890625,17,0.18190386891365,12,228,66,0.600400507450103,-2.77820587158203,0.762524008750915,-3.11074256896973,-99.5437622070313,-2.46522998809814,-83.8178176879883,-52.0180470795878,452.619762873736,-2.18114768760428,-14.4125537476366,-470.723942744189,23.3583611055476,-57.5461098012914,6.90362770614533,25.3823884582809,-78.2747899999999,0.762524008750915,-592.620312422959
1sgd,skempi2,E,I,dimeric,-8.86761608819972,3.16e-07,0,354.080444335937,-43.5220603942871,-6.20235045005373,-1320.46988277653,30.767136378288,87.8849718762111,137.991579598828,-419.436829644315,-59.4797292153971,-76.3220580809405,26.169696512289,43.9374815154715,145.51971082102,899.764476320693,-60.9116307303158,-124.680039077787,-20.2651277809214,-46.2163340464506,0.416964709758758,105.857369896354,-3.01148962974548,-43.5220603942871,-3.6452014446258496,-43.5220603942871,-3.6452014446258496,663.961120605469,1193.95483398438,529.993774414062,7,0.247955501079559,9,236,65,0.839076042175293,-2.99863529205322,0.762919008731842,-3.36825394630432,-154.939682006836,-2.10376954078674,-39.971622467041,-34.9989795274267,503.747512144988,-2.27995965962223,-16.7579064340882,-524.283101249737,12.2210701998459,-73.0954731203752,3.63240400793948,32.7118651375964,9.483596,0.762919008731842,-710.711551857007
3g9w,pdbbind,A,D,dimeric,-6.06230055619539,3.6e-05,0,764.570007324219,-97.0236282348633,0.0,-1467.14210150121,35.7209299935978,147.069888505153,268.006971246668,-485.967211027661,-95.9779251847282,-54.2169318121929,37.4858730158443,67.8183904051907,142.713708158705,1112.5511355602,-40.5689996011951,-50.8753350709463,-39.5064044912962,-132.189946670915,0.417589157819747,44.9372142453706,-2.52748703956604,-97.0236282348633,-3.7967491149902304,-97.0236282348633,-3.7967491149902304,1627.63232421875,2555.439453125,927.807189941406,6,0.155339121818542,12,257,81,0.561238467693328,-2.55741238594055,0.776236414909362,-3.02775382995606,-154.415451049805,-1.75783181190491,-52.7349548339844,-90.6009612757771,572.209842489635,-2.01217227443474,-14.5530365730023,-593.30821928116,22.5429142107189,-55.82825780046311,1.45159474497228,37.7693332229815,-107.69545,0.776236414909362,-649.56419549017
5fvk,pdbbind,A,C,dimeric,-7.83722669995349,1.8e-06,0,606.360534667969,-65.2255020141602,0.0,-630.959758111658,13.5827723320249,51.8469904685766,105.911099430937,-218.941994182422,-36.3706260182529,-16.3919846007687,14.9922218783569,26.3659153255555,61.4999991502828,499.424790577457,-13.9055291285976,-2.7159851583495,-12.8679221858052,-80.9464387581982,0.259788632392883,24.4161829558323,-2.44132781028748,-65.2255020141602,-3.28981041908264,-65.2255020141602,-3.28981041908264,1365.79943847656,1982.65234375,616.852844238281,6,0.14811897277832,7,103,65,0.680151641368866,-2.81656694412231,0.758713126182556,-3.11790132522583,-140.305557250977,-2.13856530189514,-42.7713050842285,-62.7783691296866,264.331301276141,-0.222119181787076,-1.68607962078867,-269.920305002332,7.90850987856259,-8.77709570203651,0.349949980434095,19.7471073417001,-48.127776,0.758713126182556,-251.456773055135
2sni,pdbbind,E,I,dimeric,-15.9602836098644,2e-12,1,479.896453857422,-50.3401947021484,0.0,-1972.52795148001,42.7860137633725,146.316897521736,232.145189649535,-580.896574277972,-87.3014483361006,-90.9846036563588,36.4724830436084,60.2464235737269,224.609620411541,1329.11391605733,-63.4200287144939,-110.334282810941,-34.0872695488421,-107.530789823753,1.05259871482849,83.8319030921409,-2.78323125839233,-50.3401947021484,-3.08557820320129,-50.3401947021484,-3.08557820320129,929.294128417969,1631.46716308594,702.173034667969,8,0.170391276478767,8,339,79,0.747094333171844,-2.56447148323059,0.673253536224365,-2.57667446136475,-149.447113037109,-2.53076863288879,-53.1461372375488,-43.0695507191249,756.531647511079,-3.22692953651317,-21.1025112501166,-787.091280480699,12.5803512720208,-84.451493065555,4.96393577601431,64.0059246365953,5.83546200000003,0.673253536224365,-943.515394672656
1eaw,skempi2,A,B,dimeric,-14.0496419304613,5.02e-11,1,547.642639160156,-55.443416595459,-6.33685706292726,-1712.22441863991,62.2433457501241,162.859980533052,256.372765350301,-489.129126430989,-100.309630940995,-70.8372423094038,46.8370268871105,66.4492154562178,203.836107790307,1147.83626476119,-61.5844731215801,-124.71495048211,-25.101330961658,-62.048560354,1.79145848751068,58.9867336631485,-2.44726204872131,-55.443416595459,-2.88299489021301,-55.443416595459,-2.88299489021301,1030.2646484375,1923.11877441406,892.854125976563,20,0.235681965947151,12,297,77,0.700368344783783,-2.26336979866028,0.645995914936065,-2.15965080261231,-114.461494445801,-2.4924156665802,-59.8179779052734,-49.6830707266777,599.293771564189,-2.91573597372552,-18.9826078129977,-650.006756849593,17.0692935307873,-76.1147673998275,3.27148026070743,59.0367493679397,-10.623108,0.645995914936065,-726.836831424646
3r85,pdbbind,A,E,dimeric,-5.98092656955629,4.13e-05,0,591.011352539063,-59.0558853149414,0.0,-886.428489858224,17.9584075377836,79.509460072268,163.096564934093,-262.455465810511,-61.4316535664291,-38.2500941897229,23.0792920090778,42.8156418948838,84.4832809690167,678.334697533851,-9.40642832984766,-2.78885407732205,-5.33728686741826,-119.13805469784,-0.292062193155288,25.1477958498239,-1.69950413703919,-59.0558853149414,-3.12411594390869,-59.0558853149414,-3.12411594390869,1260.68139648438,1890.32312011719,629.641723632813,4,0.045732855796813,3,158,60,0.60442966222763,-2.02395820617676,0.75748872756958,-2.55325675010681,-104.683532714844,-0.881787717342376,-16.7539653778076,-59.0558862586826,360.44933905621,-0.996941286160524,-7.41469137832877,-379.077776312058,15.8323383140855,-24.4894136297599,0.644374706107646,34.4353932029613,2.90691600000001,0.75748872756958,-268.52164792346
4c4k,pdbbind,T,O,dimeric,-7.59699474494334,2.7e-06,0,474.460144042969,-60.6155204772949,0.0,-956.466874079232,26.4265602276227,89.9588352353526,145.974491191969,-370.331693927654,-54.6346185083839,-42.2532148959429,17.9066398708799,36.2472292367705,85.5716163123732,641.805771860362,-30.6031223045447,-116.169965150813,-28.7263966965238,-21.8898846520062,0.974738180637359,45.8294606875978,-3.10348057746887,-60.6155204772949,-3.48702478408814,-60.6155204772949,-3.48702478408814,877.935913085937,1738.31640625,860.380432128906,12,0.2343610227108,12,191,71,0.557435810565948,-3.62879753112793,0.655912220478057,-3.78301620483398,-132.405563354492,-3.47886252403259,-125.239051818848,-53.8499793399627,362.75443127326,-1.37701131748748,-8.42142729499302,-366.327621164409,11.8563856669901,-52.659827395085,1.17204026250188,23.8921511600417,-32.298728,0.655912220478057,-592.764772401353
1b27,pdbbind,A,D,dimeric,-19.0994566577474,1e-14,1,485.472747802734,-62.4841651916504,0.0,-1170.62831723595,28.0564358526712,94.2129660526254,199.481355192465,-398.40947411564497,-70.8192078715223,-46.3486620640575,31.8423921466734,49.8031035936288,116.13085198126,840.758783782622,-56.6301969615165,-52.4730871127402,-31.5111308561636,-66.6737073142314,0.430235177278518,49.7233512228484,-2.86881732940674,-62.4841651916504,-3.944981336593631,-62.4841651916504,-3.944981336593631,826.258422851562,1583.89001464844,757.631652832031,7,0.300323396921157,14,200,66,0.630777597427368,-2.89999318122864,0.750437974929809,-3.20130825042725,-115.247100830078,-2.53841519355774,-76.1524505615234,-62.4841654586516,445.811360374712,-1.74555864048486,-10.9164512210753,-468.79636012580704,18.6234157101294,-50.1042763256025,1.89102691858753,13.6806483273496,-38.722744,0.750437974929809,-573.763482689225
